Name,Price,Rate,property,status,floor,transaction,facing,overlooking,ownership,parking,bathroom,balcony,city,location,Rate_per_sqft,bedroom,carpet_area_sqft,total_area,Area_Unit,Area,Property_Type,carpet_area(in sqft),Z_Score,total_area(sqft)
"4 BHK Flat for Sale in ATS Rhapsody, Noida Extension, Noida",18900000,7875.0,,Poss. by Dec '23,24 out of 29,New Property,East,"Garden/Park, Pool",Leasehold,2,5.0,4.0,Noida, ATS Rhapsody,7875.0,4,606.0,2400.0,sqft,606.0,Flat,606.0,-0.05380000496191351,2400.0
"4 BHK Flat for Sale in Aba Cherry County, Tech Zone, Gautam Budh Nagar, Yamuna Expressway, Greater Noida",20000000,8961.0,,Ready to Move,17 out of 29,Resale,South - East,Main Road,Leasehold,1,5.0,3.0,Noida, Aba Cherry County,8961.0,4,928.0,2231.89,sqft,928.0,Flat,928.0,-0.013227969024724687,2231.89
2 BHK House for Sale in Alpha 1 Block D Greater Noida,22500000,10451.0,,Ready to Move,Ground out of 1,Resale,East,"Garden/Park, Main Road",Freehold,0,2.0,3.0,Noida, Alpha 1 Block D Greater Noida,10451.0,2,1100.0,2152.9,sqft,1100.0,House,1100.0,0.04243716315429129,2152.9
"2 BHK Flat for Sale in Prit latest proj, Greater Noida West, Noida",7110000,7916.0,,Ready to Move,2 out of 4,Resale,East,Pool,Co-operative Society,0,3.0,2.0,Noida, Prit latest proj,7916.0,2,,898.18,,,Flat,,-0.05226827984826274,898.18
"4 BHK Flat for Sale in Soami Nagar, New Delhi",24700000,8461.0,,Ready to Move,10 out of 23,Resale,East,,Freehold,0,4.0,5.0,Delhi, Soami Nagar,8461.0,4,,2919.28,,,Flat,,-0.1849306468259978,2919.28
"3 BHK Flat for Sale in RG Luxury Homes, Greater Noida West, Greater Noida",6500000,4844.0,,Ready to Move,1 out of 3,Resale,,,,0,2.0,3.0,Noida, RG Luxury Homes,4844.0,3,,1341.87,,,Flat,,-0.16703558592473058,1341.87
"3 BHK Flat for Sale in NBCC Town, Tronica City, Ghaziabad",3000000,2727.0,,Ready to Move,2 out of 3,Resale,,,,0,2.0,2.0,Ghaziabad, NBCC Town,2727.0,3,,1100.11,,,Flat,,-0.8329180585207598,1100.11
"3 BHK Flat for Sale in Tagore Park, Mukherjee Nagar, New Delhi",25000000,12500.0,,Ready to Move,1 out of 4,Resale,,,,0,3.0,1.0,Delhi, Tagore Park,12500.0,3,,2000.0,,,Flat,,-0.02693164863086856,2000.0
"4 BHK Flat for Sale in New Shivalik Society, Orchid Island, Sector 51, Sohna Road, Gurgaon",22000000,6875.0,,Ready to Move,3 out of 28,Resale,,,,0,4.0,2.0,Gurgaon, New Shivalik Society,6875.0,4,,3200.0,,,Flat,,-0.5139070984608959,3200.0
3 BHK House for Sale in West Vinod Nagar New Delhi,12500000,20627.0,,Ready to Move,1 out of 14,Resale,,,,0,1.0,0.0,Delhi, West Vinod Nagar New Delhi,20627.0,3,,606.0,,,House,,0.29098314669763237,606.0
"2 BHK Flat for Sale in Home and Soul F Premiere, Yamuna Expressway, Greater Noida",7500000,5435.0,,Poss. by Aug '24,1 out of 4,Resale,,,,0,2.0,0.0,Noida, Home and Soul F Premiere,5435.0,2,,1379.94,,,Flat,,-0.14495632879869136,1379.94
"1 BHK Flat for Sale in Supertech Eco Village, Greater Noida West, Greater Noida",2800000,4682.0,,Ready to Move,2 out of 3,Resale,,,,0,1.0,0.0,Noida, Supertech Eco Village,4682.0,1,,598.04,,,Villa,,-0.17308776808110682,598.04
"2 BHK Flat for Sale in Angel Mercury, Indirapuram, Ghaziabad",5700000,4770.0,,Ready to Move,5 out of 22,Resale,North - East,Main Road,Freehold,2,2.0,1.0,Ghaziabad, Angel Mercury,4770.0,2,900.0,1194.97,sqft,900.0,Flat,900.0,-0.4193473585039029,1194.97
"2 BHK Flat for Sale in Surya Deep Apartment, Ramprastha Colony, Ghaziabad",6200000,6889.0,,Ready to Move,2 out of 2,Resale,South,"Garden/Park, Main Road",Freehold,1,2.0,1.0,Ghaziabad, Surya Deep Apartment,6889.0,2,578.0,899.99,sqft,578.0,Flat,578.0,0.009608252526796895,899.99
"2 BHK Flat for Sale in Pyramid Fusion Homes, Sector 70A, Gurgaon",5100000,7522.0,,Ready to Move,1 out of 13,Resale,North - East,"Garden/Park, Main Road",Freehold,1,2.0,4.0,Gurgaon, Pyramid Fusion Homes,7522.0,2,2475.0,678.01,sqft,2475.0,Flat,2475.0,-0.42956747086333497,678.01
"3 BHK Flat for Sale in Sagarpur West, Sagarpur, New Delhi",7500000,7500.0,,Ready to Move,2 out of 5,Resale,East,"Pool, Main Road",Freehold,2,2.0,1.0,Delhi, Sagarpur West,7500.0,3,1425.0,1000.0,sqft,1425.0,Flat,1425.0,-0.22252337702295724,1000.0
"2 BHK Flat for Sale in Srinagar Garden, New Delhi",6300000,8000.0,,Ready to Move,4 out of 4,Resale,North - East,Main Road,Leasehold,0,2.0,2.0,Delhi, Srinagar Garden,8000.0,2,1650.0,787.5,sqft,1650.0,Flat,1650.0,-0.20296420418374836,787.5
"4 BHK Flat for Sale in Srinagar Garden, New Delhi",7200000,6000.0,,Ready to Move,1 out of 4,Resale,North - East,"Main Road, Garden/Park",Freehold,0,2.0,1.0,Delhi, Srinagar Garden,6000.0,4,75.0,1200.0,sqft,75.0,Flat,75.0,-0.2812008955405838,1200.0
"3 BHK Flat for Sale in MKS La Royale, Indirapuram, Ghaziabad",10000000,6944.0,,Ready to Move,9 out of 14,New Property,West,,Freehold,0,3.0,1.0,Ghaziabad, MKS La Royale,6944.0,3,180.0,1440.09,sqyrd,180.0,Flat,1620.0,0.020742069707867444,1440.09
"1 BHK Flat for Sale in Srinagar Garden, New Delhi",2500000,11304.0,,Ready to Move,3 out of 3,Resale,North - East,,Freehold,0,1.0,2.0,Delhi, Srinagar Garden,11304.0,1,500.0,221.16,sqft,500.0,Flat,500.0,-0.07371719006225617,221.16
" Studio Apartment for Sale in Jaypee Greens Moon Court, Jaypee Greens, Greater Noida",5200000,4639.0,,Ready to Move,17 out of 19,Resale,South -West,,Freehold,0,1.0,2.0,Noida, Jaypee Greens Moon Court,4639.0,1,650.0,1120.93,sqft,650.0,Flat,650.0,-0.17469421149298445,1120.93
"3 BHK Flat for Sale in The Royal Cliff, NH 24, Ghaziabad",9000000,8048.0,,Ready to Move,10 out of 19,Resale,East,,Leasehold,0,3.0,3.0,Ghaziabad, The Royal Cliff,8048.0,3,,1118.29,,,Flat,,0.2442281454879017,1118.29
"2 BHK Flat for Sale in Godrej 101, Sector 79, Gurgaon",12000000,4000.0,,Ready to Move,4 out of 12,Resale,East,,,0,2.0,1.0,Gurgaon, Godrej 101,4000.0,2,,3000.0,,,Flat,,-0.8886774683882336,3000.0
"2 BHK Flat for Sale in Dadri Main Road, Greater Noida",1800000,3742.0,,Ready to Move,1 out of 6,New Property,,,,0,1.0,1.0,Noida, Dadri Ma Road,3742.0,2,,481.03,,,Flat,,-0.20820536824773433,481.03
"3 BHK Flat for Sale in Uppal Plumeria Garden Estate, Omicron 3, Greater Noida",6500000,7812.0,,Ready to Move,6 out of 15,Resale,,,,0,3.0,3.0,Noida, Uppal Plumeria Garden Estate,7812.0,3,,832.05,,,Flat,,-0.05615363135605982,832.05
4 BHK House for Sale in Z Block Prem Nagar New Delhi,4200000,11111.0,,Ready to Move,Ground out of 2,Resale,,,,0,3.0,0.0,Delhi, Z Block Prem Nagar New Delhi,11111.0,4,,378.0,,,House,,-0.0812670307781908,378.0
"1 BHK Flat for Sale in Khirki extension, Malviya Nagar, New Delhi",1900000,33333.0,,Ready to Move,3 out of 5,Resale,,,,0,1.0,0.0,Delhi, Khirki extension,33333.0,1,,57.0,,,Flat,,0.7880208468876081,57.0
"2 BHK Flat for Sale in Burari Santan Nagar, Burari, New Delhi",2500000,7981.0,,Ready to Move,1 out of 4,New Property,,,,0,2.0,0.0,Delhi, Burari Santan Nagar,7981.0,2,,313.24,,,Flat,,-0.2037074527516383,313.24
"2 BHK Flat for Sale in Doctors Apartment, Vasundhara Enclave, New Delhi",8500000,7778.0,,Ready to Move,3 out of 3,Resale,,,,0,2.0,0.0,Delhi, Doctors Apartment,7778.0,2,,1092.83,,,Flat,,-0.2116484769243571,1092.83
"3 BHK Flat for Sale in BPTP Park Elite Floors, Sector 85, Faridabad",3800000,7857.0,,Ready to Move,1 out of 2,Resale,,,,0,2.0,0.0,Faridabad, BPTP Park Elite Floors,7857.0,3,,483.65,,,Flat,,0.06902013713543799,483.65
"1 BHK Flat for Sale in Sector 21D, Mathura Road, Faridabad",3500000,5333.0,,Ready to Move,1 out of 2,Resale,,,,0,1.0,0.0,Faridabad, Sector 21D,5333.0,1,,656.29,,,Flat,,-0.2599646877428243,656.29
"2 BHK Flat for Sale in Rohini Sector 24, New Delhi",5500000,8494.0,,Ready to Move,1 out of 4,Resale,,,,0,2.0,0.0,Delhi, Rohini Sector 24,8494.0,2,,647.52,,,Flat,,-0.18363974141861,647.52
"2 BHK House for Sale in Shiv Vihar, Karawal Nagar New Delhi",6000000,4444.0,,Ready to Move,2 out of 4,Resale,South,"Garden/Park, Pool, Main Road",Freehold,1,2.0,2.0,Delhi, Shiv Vihar,4444.0,2,720.0,1350.14,sqft,720.0,House,720.0,-0.3420690414162018,1350.14
"2 BHK Flat for Sale in Mahagun Estates III, Shalimar Garden Extension 1, Ghaziabad",4800000,4000.0,,Ready to Move,11 out of 18,Resale,North - East,Main Road,Freehold,0,2.0,1.0,Ghaziabad, Mahagun Estates III,4000.0,2,900.0,1200.0,sqft,900.0,Flat,900.0,-0.5752207990388906,1200.0
"4 BHK Flat for Sale in Gwal Pahari, Gurgaon",15000000,6818.0,,Poss. by Jun '24,1 out of 2,Resale,East,Main Road,Freehold,0,3.0,4.0,Gurgaon, Gwal Pahari,6818.0,4,900.0,2200.06,sqft,900.0,Flat,900.0,-0.5213373284038031,2200.06
"5 BHK Flat for Sale in Kanhaiya Nagar, New Delhi",9700000,7760.0,,Ready to Move,1 out of 6,Resale,North - East,"Garden/Park, Main Road",Freehold,0,2.0,2.0,Delhi, Kanhaiya Nagar,7760.0,5,1400.0,1250.0,sqft,1400.0,Flat,1400.0,-0.21235260714656862,1250.0
"4 BHK Flat for Sale in Wave Veridia, Wave City, Ghaziabad",15500000,6499.0,,Ready to Move,1 out of 4,New Property,North,Garden/Park,Leasehold,0,4.0,2.0,Ghaziabad, Wave Veridia,6499.0,4,1534.0,2384.98,sqft,1534.0,Flat,1534.0,-0.06934063293897608,2384.98
"2 BHK Flat for Sale in Techzone 4, Greater Noida",4700000,4921.0,,Ready to Move,15 out of 17,Resale,East,,,0,2.0,2.0,Noida, Techzone 4,4921.0,2,916.0,955.09,sqft,916.0,Flat,916.0,-0.1641589314429962,955.09
"4 BHK Flat for Sale in Aakriti Shantiniketan, Sector 143, Noida Express Way, Noida",28500000,10364.0,,Ready to Move,4 out of 4,Resale,,,,0,4.0,3.0,Noida, Aakriti Shantiniketan,10364.0,4,802.0,2749.9,sqft,802.0,Flat,802.0,0.03918691718142257,2749.9
3 BHK House for Sale in govind pura New Delhi,21500000,23889.0,,Ready to Move,16 out of 20,Resale,,,,0,1.0,1.0,Delhi, govind pura New Delhi,23889.0,3,,900.0,,,House,,0.418587190300631,900.0
"2 BHK Flat for Sale in New Industrial Township 3, Mathura Road, Faridabad",4300000,4641.0,,Poss. by Jan '25,4 out of 12,Resale,,,,0,2.0,3.0,Faridabad, New Industrial Township 3,4641.0,2,,926.52,,,Flat,,-0.3501617950390832,926.52
"3 BHK Flat for Sale in Techzone 4, Greater Noida",5500000,9000.0,,Ready to Move,10 out of 14,Resale,,,,0,2.0,2.0,Noida, Techzone 4,9000.0,3,,611.11,,,Flat,,-0.01177096220930078,611.11
"2 BHK Flat for Sale in Sector 77, Delhi Gurgaon Expressway, Gurgaon",12600000,2778.0,,Ready to Move,Ground out of 4,New Property,,,,0,2.0,1.0,Gurgaon, Sector 77,2778.0,2,,4535.64,,,Flat,,-1.047971169971262,4535.64
6 BHK House for Sale in Uttam Nagar West New Delhi,9000000,20000.0,,Ready to Move,3 out of 4,Resale,,,,0,3.0,4.0,Delhi, Uttam Nagar West New Delhi,20000.0,6,,450.0,,,House,,0.26645594395726446,450.0
"2 BHK Flat for Sale in M3M Woodshire, Sector 107, Gurgaon",9000000,5303.0,,Ready to Move,2 out of 3,Resale,,,,0,2.0,3.0,Gurgaon, M3M Woodshire,5303.0,2,,1697.15,,,Flat,,-0.7188250189916002,1697.15
"3 BHK Flat for Sale in Greater Kailash Builder Floors, Greater Kailash, New Delhi",45000000,5009.0,,Ready to Move,14 out of 17,Resale,,,,0,3.0,0.0,Delhi, Greater Kailash Builder Floors,5009.0,3,,8983.83,,,Flat,,-0.3199671761078958,8983.83
"4 BHK House for Sale in Sihani Gate, Naya Ganj Ghaziabad",5500000,5882.0,,Ready to Move,17 out of 18,Resale,,,,0,4.0,0.0,Ghaziabad, Sihani Gate,5882.0,4,,935.06,,,House,,-0.19424181840662205,935.06
"2 BHK Flat for Sale in Conscient Habitat 78, Sector 78, Faridabad",2550000,4352.0,Friends Homes,Ready to Move,8 out of 14,Resale,North - East,"Garden/Park, Main Road",Freehold,1,2.0,2.0,Faridabad, Conscient Habitat 78,4352.0,2,451.0,585.94,sqft,451.0,Flat,451.0,-0.3878308181729254,585.94
"2 BHK Flat for Sale in Shalimar bagh, New Delhi",11000000,14667.0,Hitesh Chhabra,Ready to Move,Ground out of 4,Resale,West,Garden/Park,Freehold,1,2.0,2.0,Delhi, Shalimar bagh,14667.0,2,90.0,749.98,sqft,90.0,Flat,90.0,0.05783780645426267,749.98
"6 BHK House for Sale in Ganesh Nagar, Tilak Nagar New Delhi",8500000,6746.0,,Ready to Move,Ground out of 2,Resale,North - East,Garden/Park,Freehold,1,2.0,1.0,Delhi, Ganesh Nagar,6746.0,6,1200.0,1260.01,sqft,1200.0,House,1200.0,-0.2520186096644842,1260.01
"3 BHK Flat for Sale in Ompee Homes 14, Sector 110, Gurgaon",4000000,4000.0,,Ready to Move,Upper Basement out of 1,Resale,North - East,"Garden/Park, Main Road",Freehold,1,3.0,2.0,Gurgaon, Ompee Homes 14,4000.0,3,1450.0,1000.0,sqft,1450.0,Flat,1450.0,-0.8886774683882336,1000.0
"2 BHK Flat for Sale in Sector 112, Gurgaon",7000000,5714.0,,Ready to Move,4 out of 9,Resale,North - West,Garden/Park,Freehold,1,2.0,1.0,Gurgaon, Sector 112,5714.0,2,1300.0,1225.06,sqft,1300.0,Flat,1300.0,-0.6652491504559007,1225.06
"3 BHK Flat for Sale in Earth Copia, Sector 112, Gurgaon",12800000,7000.0,,Ready to Move,6 out of 14,Resale,North - West,"Garden/Park, Pool, Main Road",Freehold,1,3.0,2.0,Gurgaon, Earth Copia,7000.0,3,364.0,1828.57,sqyrd,364.0,Flat,3276.0,-0.4976127345510116,1828.57
"2 BHK Flat for Sale in Shree Krishna Residency, Uttam Nagar, New Delhi",2400000,4444.0,,Ready to Move,3 out of 4,New Property,North - East,"Garden/Park, Main Road",Freehold,0,2.0,4.0,Delhi, Shree Krishna Residency,4444.0,2,167.0,540.05,sqm,167.0,Flat,1797.588,-0.3420690414162018,540.05
"3 BHK Flat for Sale in Ashok Vihar, New Delhi",27500000,20370.0,,Ready to Move,3 out of 4,Resale,North - East,"Garden/Park, Main Road",Freehold,0,3.0,1.0,Delhi, Ashok Vihar,20370.0,3,750.0,1350.02,sqft,750.0,Flat,750.0,0.280929731858279,1350.02
"4 BHK Flat for Sale in Sector 40, Gurgaon",25000000,7631.0,,Ready to Move,1 out of 4,New Property,East,"Garden/Park, Main Road",Freehold,0,4.0,3.0,Gurgaon, Sector 40,7631.0,4,850.0,3276.11,sqft,850.0,Flat,850.0,-0.4153587855339159,3276.11
"3 BHK Flat for Sale in Sector 40, Gurgaon",18500000,11420.0,,Ready to Move,4 out of 4,New Property,West,Garden/Park,,0,2.0,4.0,Gurgaon, Sector 40,11420.0,3,,1619.96,,,Flat,,0.07855597330249543,1619.96
"4 BHK Flat for Sale in Birla Navya, Sector 63A, Gurgaon",30300000,16907.0,,Ready to Move,3 out of 4,New Property,,,,0,3.0,1.0,Gurgaon, Birla Navya,16907.0,4,,1792.16,,,Flat,,0.7938133714907745,1792.16
"6 BHK House for Sale in Arun Vihar, Sector 37, Golf course Metro Noida",37500000,20861.0,,Ready to Move,Ground out of 3,Resale,,,,0,4.0,1.0,Noida, Arun Vihar,20861.0,6,,1797.61,,,House,,0.43134590542513446,1797.61
"2 BHK Flat for Sale in Sector 126, Noida Express Way, Noida",1600000,3107.0,,Ready to Move,Ground out of 4,Resale,,,,0,1.0,0.0,Noida, Sector 126,3107.0,2,,514.97,,,Flat,,-0.23192842793476462,514.97
"2 BHK Flat for Sale in Jaypee Greens Klassic, Sector 126, Noida Express Way, Noida",3800000,3800.0,,Ready to Move,15 out of 21,Resale,,,,0,2.0,0.0,Noida, Jaypee Greens Klassic,3800.0,2,,1000.0,,,Flat,,-0.2060385375991552,1000.0
"3 BHK Flat for Sale in Sector 126, Noida Express Way, Noida",3800000,4222.0,,Ready to Move,15 out of 21,Resale,,,,0,2.0,0.0,Noida, Sector 126,4222.0,3,,900.05,,,Flat,,-0.19027297667328624,900.05
"3 BHK Flat for Sale in Rohini Sector 25, New Delhi",8200000,10250.0,,Ready to Move,2 out of 4,New Property,,,,0,2.0,0.0,Delhi, Rohini Sector 25,10250.0,3,,800.0,,,Flat,,-0.11494792640730846,800.0
"2 BHK Flat for Sale in Ansal Royal Heritage, Sector 70, Faridabad",3660000,3500.0,,Ready to Move,9 out of 24,Resale,,,,0,2.0,0.0,Faridabad, Ansal Royal Heritage,3500.0,2,,1045.71,,,Flat,,-0.4988827479654292,1045.71
"2 BHK Flat for Sale in DDA Pink Apartments, Dwarka, New Delhi",11500000,10455.0,,Ready to Move,4 out of 4,Resale,,,,0,2.0,0.0,Delhi, DDA Pink Apartments,10455.0,2,,1099.95,,,Flat,,-0.10692866554323283,1099.95
"3 BHK Flat for Sale in West End, New Delhi",75000000,37500.0,,,3 out of 4,New Property,,,,0,4.0,0.0,Delhi, West End,37500.0,3,,2000.0,,,Flat,,0.9510269933295747,2000.0
"1 BHK Flat for Sale in Diya Green City, Raj Nagar Extension, Ghaziabad",2700000,5000.0,,,11 out of 11,Resale,,,,0,1.0,0.0,Ghaziabad, Diya Green City,5000.0,1,,540.0,,,Flat,,-0.37278775938306247,540.0
"3 BHK Flat for Sale in Lawrence Road, New Delhi",20000000,16667.0,,,Ground out of 3,Resale,,,,0,2.0,0.0,Delhi, Lawrence Road,16667.0,3,,1199.98,,,Flat,,0.13607449781109812,1199.98
"2 BHK Flat for Sale in Ansal Sushant Apartments, Sushant Lok-I, Sector 43, Gurgaon",9000000,8182.0,,,4 out of 13,Resale,,,,0,2.0,0.0,Gurgaon, Ansal Sushant Apartments,8182.0,2,,1099.98,,,Flat,,-0.34353322941914616,1099.98
"2 BHK Flat for Sale in Ansal Sushant Apartments, Sushant Lok 1 Block C, Gurgaon",10500000,8400.0,Shubham India Real Estate Agency,Ready to Move,7 out of 13,Resale,North,Main Road,Freehold,1,2.0,2.0,Gurgaon, Ansal Sushant Apartments,8400.0,2,2000.0,1250.0,sqft,2000.0,Flat,2000.0,-0.315115858760308,1250.0
"1 BHK Flat for Sale in Dundahera, Ghaziabad",2100000,3130.0,Morgan Property,Ready to Move,17 out of 19,Resale,North - East,"Garden/Park, Main Road",Leasehold,1,1.0,3.0,Ghaziabad, Dundahera,3130.0,1,2600.0,670.93,sqft,2600.0,Flat,2600.0,-0.7513375435394611,670.93
"1 BHK Flat for Sale in Ansal Aquapolis, Crossings Republik, Ghaziabad",1500000,3448.0,,Ready to Move,Ground out of 1,Resale,East,Main Road,Freehold,0,1.0,3.0,Ghaziabad, Ansal Aquapolis,3448.0,1,450.0,435.03,sqft,450.0,Flat,450.0,-0.6869638369289077,435.03
"2 BHK Flat for Sale in Ansal Aquapolis, Crossings Republik, Ghaziabad",3300000,2655.0,,Ready to Move,5 out of 22,Resale,East,Main Road,Freehold,0,2.0,2.0,Ghaziabad, Ansal Aquapolis,2655.0,2,3200.0,1242.94,sqft,3200.0,Flat,3200.0,-0.8474932373759795,1242.94
"1 BHK Flat for Sale in Devli, Sangam Vihar, New Delhi",1750000,3889.0,,Ready to Move,1 out of 5,New Property,North - East,"Pool, Garden/Park, Main Road",Leasehold,0,1.0,1.0,Delhi, Devli,3889.0,1,800.0,449.99,sqft,800.0,Flat,800.0,-0.3637797232677237,449.99
"> 10 BHK House for Sale in Greenfield Colony, Mathura Road Faridabad",50000000,12484.0,,Ready to Move,2 out of 4,Resale,,,,0,10.0,2.0,Faridabad, Greenfield Colony,12484.0,10,,4005.13,,,House,,0.6721155351987184,4005.13
"4 BHK Flat for Sale in Nagarjuna Appartmentss, Sector 14A, Dadri Road, Noida",25000000,10000.0,,Ready to Move,21 out of 42,Resale,,,,0,2.0,1.0,Noida, Nagarjuna Appartmentss,10000.0,4,,2500.0,,,Flat,,0.02558818690413276,2500.0
2 BHK Villa for Sale in Omicron 1A Greater Noida,18500000,8593.0,,Ready to Move,Ground out of 3,Resale,,,,0,2.0,0.0,Noida, Omicron 1A Greater Noida,8593.0,2,,2152.92,,,Villa,,-0.02697613589846823,2152.92
"4 BHK Flat for Sale in Sector 57, Gurgaon",24800000,8267.0,,Ready to Move,Ground out of 1,New Property,,,,0,5.0,0.0,Gurgaon, Sector 57,8267.0,4,,2999.88,,,Flat,,-0.33245306196042484,2999.88
4 BHK House for Sale in Timarpur New Delhi,17000000,6800.0,,Poss. by Jun '27,4 out of 4,Resale,,,,0,3.0,0.0,Delhi, Timarpur New Delhi,6800.0,4,,2500.0,,,House,,-0.24990621899784965,2500.0
1 BHK House for Sale in Najafgarh New Delhi,2000000,5556.0,,Poss. by Dec '24,4 out of 19,Resale,,,,0,2.0,0.0,Delhi, Najafgarh New Delhi,5556.0,1,,359.97,,,House,,-0.29856944102180133,359.97
"3 BHK House for Sale in Sector 45, Mathura Road Faridabad",6900000,14198.0,,Ready to Move,1 out of 2,Resale,,,,0,3.0,0.0,Faridabad, Sector 45,14198.0,3,,485.98,,,House,,0.8955228211897411,485.98
"2 BHK Flat for Sale in Dundahera, Ghaziabad",4100000,4100.0,,Ready to Move,2 out of 4,Resale,,,,0,2.0,0.0,Ghaziabad, Dundahera,4100.0,2,,1000.0,,,Flat,,-0.5549774950733077,1000.0
"2 BHK Flat for Sale in Vaishali Sector 9, Ghaziabad",5000000,5714.0,,Ready to Move,3 out of 3,Resale,,,,0,2.0,0.0,Ghaziabad, Vaishali Sector 9,5714.0,2,,875.04,,,Flat,,-0.22825056906880117,875.04
"4 BHK Flat for Sale in Noida Extention, Greater Noida",32500000,10156.0,,Ready to Move,2 out of 6,New Property,,,,0,4.0,0.0,Noida, Noida Extention,10156.0,4,,3200.08,,,Flat,,0.03141621416582839,3200.08
"2 BHK Flat for Sale in Express Astra, Greater Noida West, Greater Noida",7300000,5407.0,,Ready to Move,1 out of 6,New Property,,,,0,2.0,0.0,Noida, Express Astra,5407.0,2,,1350.1,,,Flat,,-0.1460023849738675,1350.1
"3 BHK Flat for Sale in Rana Homes, Rajendra Park, Sector 105, Gurgaon",5450000,4739.0,,Ready to Move,7 out of 14,New Property,,,,0,2.0,0.0,Gurgaon, Rana Homes,4739.0,3,,1150.03,,,Flat,,-0.7923451889529979,1150.03
4 BHK House for Sale in Sahibabad Ghaziabad,24000000,7729.0,,,8 out of 13,Resale,,,,0,4.0,0.0,Ghaziabad, Sahibabad Ghaziabad,7729.0,4,,3105.19,,,House,,0.17965200583769253,3105.19
"3 BHK Flat for Sale in Pacific Apartment, Dwarka Sector 10, New Delhi",13500000,8438.0,,,2 out of 4,Resale,,,,0,2.0,0.0,Delhi, Pacific Apartment,8438.0,3,,1599.91,,,Flat,,-0.1858303687766014,1599.91
"2 BHK Flat for Sale in Mahagun Mosaic, Vaishali Sector 4, Ghaziabad",6400000,6244.0,,,,Resale,,,,0,2.0,0.0,Ghaziabad, Mahagun Mosaic,6244.0,2,,1024.98,,,Flat,,-0.12096105805121225,1024.98
"2 BHK Flat for Sale in Unione Residency, Bahrampur, Ghaziabad",2200000,2750.0,,,,Resale,,,,0,2.0,0.0,Ghaziabad, Unione Residency,2750.0,2,,800.0,,,Flat,,-0.8282620986086758,800.0
5 BHK House for Sale in Sector 55 Gurgaon,36000000,14400.0,,Ready to Move,Ground out of 3,Resale,West,"Garden/Park, Main Road",Freehold,1,5.0,6.0,Gurgaon, Sector 55 Gurgaon,14400.0,5,1800.0,2500.0,sqyrd,1800.0,House,16200.0,0.4670136089141359,2500.0
" Studio Apartment for Sale in Gaur City Mall, Noida Extension, Noida",5000000,9709.0,,Ready to Move,17 out of 20,Resale,North - East,Main Road,Leasehold,1,1.0,1.0,Noida, Gaur City Mall,9709.0,1,450.0,514.99,sqft,450.0,Flat,450.0,0.014716674512123601,514.99
"4 BHK Flat for Sale in Mianwali Nagar, Paschim Vihar, New Delhi",40000000,16000.0,,Ready to Move,2 out of 4,Resale,East,Garden/Park,Freehold,1,4.0,1.0,Delhi, Mianwali Nagar,16000.0,4,340.0,2500.0,sqft,340.0,Flat,340.0,0.1099825612435935,2500.0
"6 BHK Flat for Sale in Mianwali Nagar, Paschim Vihar, New Delhi",40000000,14035.0,,Ready to Move,2 out of 4,Resale,East,"Garden/Park, Main Road",Freehold,1,5.0,2.0,Delhi, Mianwali Nagar,14035.0,6,630.0,2850.02,sqft,630.0,Flat,630.0,0.03311501198550266,2850.02
"3 BHK Flat for Sale in Mianwali Nagar, Paschim Vihar, New Delhi",20000000,14035.0,,Ready to Move,2 out of 3,Resale,East,Garden/Park,Freehold,3,2.0,2.0,Delhi, Mianwali Nagar,14035.0,3,1650.0,1425.01,sqft,1650.0,Flat,1650.0,0.03311501198550266,1425.01
" Studio Apartment for Sale in La Gracia, Crossings Republik, Ghaziabad",2500000,8571.0,,Ready to Move,5 out of 6,Resale,South - East,"Pool, Garden/Park, Main Road",Freehold,2,1.0,2.0,Ghaziabad, La Gracia,8571.0,1,100.0,291.68,sqyrd,100.0,Flat,900.0,0.3501006252278998,291.68
"2 BHK Flat for Sale in Rohini Sector 22, New Delhi",6000000,11724.0,,Ready to Move,1 out of 4,Resale,North - West,"Garden/Park, Pool, Main Road",Freehold,1,2.0,2.0,Delhi, Rohini Sector 22,11724.0,2,550.0,511.77,sqyrd,550.0,Flat,4950.0,-0.05728748487732072,511.77
"3 BHK Flat for Sale in Kaveri Apartment, Alaknanda, New Delhi",25000000,12121.0,,Ready to Move,4 out of 7,Resale,East,"Garden/Park, Main Road",Freehold,0,3.0,3.0,Delhi, Kaveri Apartment,12121.0,3,1000.0,2062.54,sqft,1000.0,Flat,1000.0,-0.04175750164298889,2062.54
